source_id,source_x,source_y,run,Ts,I,SD,Success,Type
2,9.575419866335766,92.25724049058,19,16.02383158272986,16,2725.0513317894474,1,Fixed
2,9.575419866335766,92.25724049058,19,1.7610573200987851,9,2696.6767574046135,1,RL
2,9.575419866335766,92.25724049058,20,5.9097778505181555,10,2554.6135222067774,1,Fixed
2,9.575419866335766,92.25724049058,20,25.838348896629867,10,2796.002523940497,1,RL
2,9.575419866335766,92.25724049058,21,2.7819072878749846,12,2610.0467421016547,1,Fixed
2,9.575419866335766,92.25724049058,21,19.500200174711942,14,2802.244832907049,1,RL
2,9.575419866335766,92.25724049058,22,23.04874828285307,11,2484.283747258445,1,Fixed
2,9.575419866335766,92.25724049058,22,300.0,300,4069.996840764963,0,RL
2,9.575419866335766,92.25724049058,23,19.751705651114758,12,2575.0907403940328,1,Fixed
2,9.575419866335766,92.25724049058,23,12.455876149851274,13,3004.972196130034,1,RL
2,9.575419866335766,92.25724049058,24,14.355834700504431,16,2876.9027863129327,1,Fixed
2,9.575419866335766,92.25724049058,24,8.677263010120019,14,3266.821347391962,1,RL
2,9.575419866335766,92.25724049058,25,15.53067439727109,14,3459.8675341590906,1,Fixed
2,9.575419866335766,92.25724049058,25,15.613034384005397,9,2622.600620651385,1,RL
2,9.575419866335766,92.25724049058,26,300.0,300,3232.383276249142,0,Fixed
2,9.575419866335766,92.25724049058,26,19.66376077912032,15,3807.0905127028927,1,RL
2,9.575419866335766,92.25724049058,27,2.5850891487263894,14,2889.015547648917,1,Fixed
2,9.575419866335766,92.25724049058,27,4.9096054599119245,11,2522.447208310442,1,RL
2,9.575419866335766,92.25724049058,28,1.5205037784671087,9,2521.4077587216448,1,Fixed
2,9.575419866335766,92.25724049058,28,1.4998355832222399,14,3408.81756205316,1,RL
2,9.575419866335766,92.25724049058,29,13.66189469858952,15,3063.945567993271,1,Fixed
2,9.575419866335766,92.25724049058,29,11.197742352695961,12,2969.80689558591,1,RL
2,9.575419866335766,92.25724049058,30,6.326873377541783,6,2548.083178682351,1,Fixed
2,9.575419866335766,92.25724049058,30,4.101524238855254,10,2448.551355387782,1,RL
2,9.575419866335766,92.25724049058,31,16.311002129628577,14,2874.266585792774,1,Fixed
2,9.575419866335766,92.25724049058,31,2.7118958662033195,12,2975.5257700711472,1,RL
2,9.575419866335766,92.25724049058,32,1.3175110453098893,12,3551.116856900424,1,Fixed
2,9.575419866335766,92.25724049058,32,2.456053088651083,8,2257.8567286240873,1,RL
2,9.575419866335766,92.25724049058,33,6.196335308989624,13,2992.576017055404,1,Fixed
2,9.575419866335766,92.25724049058,33,2.8580389805290927,5,2632.945206372037,1,RL
2,9.575419866335766,92.25724049058,34,1.5822198758522636,11,2695.631612798433,1,Fixed
2,9.575419866335766,92.25724049058,34,16.003953213619255,12,2719.8824154584677,1,RL
2,9.575419866335766,92.25724049058,35,9.813572017792213,12,3042.739222733258,1,Fixed
2,9.575419866335766,92.25724049058,35,14.79755809452723,43,4435.867792814004,1,RL
2,9.575419866335766,92.25724049058,36,11.161721687733095,10,2593.5975027059003,1,Fixed
2,9.575419866335766,92.25724049058,36,16.72408814670581,10,2593.3108295894012,1,RL
