n_particles,run,Ts,I,SD,Success,Type
5,196,16.681331623159465,20,715.1404530585174,1,Fixed
5,196,20.988308803824108,26,1050.5535251412966,1,RL
5,197,82.24357471331984,400,822.4357471331984,0,Fixed
5,197,19.309212759369668,23,965.4606379684833,1,RL
5,198,19.091968825168266,17,832.6437225121299,1,Fixed
5,198,21.196420909653078,28,1271.1968457224616,1,RL
5,199,8.503210416806013,17,721.6326585304514,1,Fixed
5,199,16.976465595611376,400,848.8232797805688,0,RL
5,200,87.55160742057402,400,875.5160742057402,0,Fixed
5,200,21.57684435908431,24,1078.8422179542158,1,RL
5,201,8.127440361270295,17,848.0294374066991,1,Fixed
5,201,22.8083995619906,31,1291.7468091703795,1,RL
5,202,53.51008969199514,400,535.1008969199514,0,Fixed
5,202,14.035754386235697,400,731.2906352759267,0,RL
5,203,15.678023904410676,14,748.162192292355,1,Fixed
5,203,20.799768885389227,23,1040.786581165565,1,RL
5,204,95.05320598952511,400,950.5320598952511,0,Fixed
5,204,20.712453426657603,28,1045.090714618258,1,RL
5,205,72.5025034019609,400,725.0250340196089,0,Fixed
5,205,22.913573227241912,23,1185.869165193414,1,RL
5,206,27.52096250561147,29,766.5084344357145,1,Fixed
5,206,18.741425555202333,17,939.6950111654676,1,RL
5,207,9.70418662514828,23,780.5042032794852,1,Fixed
5,207,16.591279545213048,24,851.2671228609087,1,RL
5,208,13.221440851528246,17,892.8482056643343,1,Fixed
5,208,21.860824240250516,27,1138.6573776339396,1,RL
5,209,100.89641729956053,400,1008.9641729956053,0,Fixed
5,209,15.283752098154341,24,764.1876049077172,1,RL
5,210,20.670473340191144,17,1016.5355513243513,1,Fixed
5,210,15.955229023636834,22,822.1719072673636,1,RL
5,211,7.582025413312678,17,776.2614801296734,1,Fixed
5,211,18.800552219589882,36,955.3001220433971,1,RL
5,212,11.626053305750595,13,711.2998716391169,1,Fixed
5,212,14.434181084183766,400,721.7090542091887,0,RL
5,213,13.840657117829881,19,775.5885243620689,1,Fixed
5,213,21.54430546766397,28,1106.4637401695336,1,RL
5,214,80.53293128302823,400,805.3293128302823,0,Fixed
5,214,26.391961385395863,25,1377.901954408844,1,RL
5,215,16.979436329287616,19,729.8130385150032,1,Fixed
5,215,23.089422726847445,27,1154.4711363423726,1,RL
5,216,28.070650829031177,18,1015.4922888844555,1,Fixed
5,216,21.829262699745104,41,1091.4631349872554,1,RL
5,217,16.79244482256357,11,737.8802049451448,1,Fixed
5,217,17.198363389750522,18,859.9181694875263,1,RL
5,218,92.96020690677565,400,929.6020690677565,0,Fixed
5,218,9.736707679038675,400,493.0598274584096,0,RL
5,219,18.448113644661408,22,1083.0579876355002,1,Fixed
5,219,11.135157373207353,15,556.7578686603676,1,RL
5,220,51.18361312569483,400,511.8361312569483,0,Fixed
5,220,16.164592155486176,22,867.1455485088629,1,RL
5,221,60.83042062639544,400,608.3042062639544,0,Fixed
5,221,26.72502565510101,22,1342.276581949887,1,RL
5,222,8.99589837632759,17,600.0918313040705,1,Fixed
5,222,18.79137999832382,21,970.0551689405725,1,RL
5,223,81.54570012978752,400,815.4570012978752,0,Fixed
5,223,16.584221084790656,25,874.4738182971979,1,RL
5,224,12.58823476474099,26,831.4985927211638,1,Fixed
5,224,13.992981927432465,27,699.649096371623,1,RL
5,225,78.11283424568772,400,781.1283424568772,0,Fixed
5,225,20.19821969159177,17,1020.3174468755917,1,RL
5,226,76.61120036282045,400,766.1120036282045,0,Fixed
5,226,23.1958860025272,27,1178.6354365727175,1,RL
5,227,13.051869122598166,21,859.0591904306377,1,Fixed
5,227,23.152827857325367,23,1200.5935944763005,1,RL
5,228,18.014666094429874,27,888.3830910956266,1,Fixed
5,228,16.380942824148082,23,823.6322555653852,1,RL
5,229,12.708640223856682,15,763.7210795100418,1,Fixed
5,229,22.905822070182406,41,1273.2331076843789,1,RL
5,230,43.48642871834149,400,434.86428718341494,0,Fixed
5,230,21.593881413357025,400,1094.3889875141067,0,RL
5,231,14.909668879564697,18,604.4988935560774,1,Fixed
5,231,18.139278486886532,24,941.5658533587715,1,RL
5,232,42.105896190638745,400,421.0589619063875,0,Fixed
5,232,14.898925864861068,17,744.9462932430532,1,RL
5,233,30.135398781878756,17,760.1383841236893,1,Fixed
5,233,13.36172111930163,400,681.3478597558538,0,RL
5,234,12.440832949071803,19,834.9240690977024,1,Fixed
5,234,15.621574828550795,21,781.1368777387336,1,RL
5,235,10.162905615706594,17,745.3030440430275,1,Fixed
5,235,21.907021342249955,26,1248.962123843052,1,RL
5,236,14.585769112594729,18,663.7328389793613,1,Fixed
5,236,18.539719979114317,20,940.3333955186185,1,RL
5,237,18.99104573706273,20,984.4365599216682,1,Fixed
5,237,20.91466674469297,21,1060.45983616626,1,RL
5,238,97.83261815685516,400,978.3261815685516,0,Fixed
5,238,25.042084705001116,400,1252.1042352500567,0,RL
5,239,18.11041161081558,17,646.4315137845305,1,Fixed
5,239,20.55186805475703,21,1129.4931550749648,1,RL
5,240,74.4377455979881,400,744.377455979881,0,Fixed
5,240,22.69113605545408,24,1237.9712292070014,1,RL
5,241,23.770544678595222,18,1042.693907308687,1,Fixed
5,241,9.537860992477087,400,521.7953382627036,0,RL
5,242,80.09527007786248,400,800.9527007786248,0,Fixed
5,242,6.531368162989009,400,434.5018170720594,0,RL
5,243,15.56642738465924,16,720.8568791212356,1,Fixed
5,243,20.379826699011584,25,1091.4662429442276,1,RL
5,244,9.726998661855779,17,621.1572098874714,1,Fixed
5,244,18.052415392313435,27,943.2898669072174,1,RL
5,245,21.028042195338635,38,1024.3052857085409,1,Fixed
